代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳
sz000656,*ST金科,0.0,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000657,中钨高新,0.0,0.0,0.0,58.8,58.8,57.31,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000659,珠海中富,0.0,0.0,0.0,4.07,4.07,4.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000661,长春高新,0.0,0.0,0.0,85.48,85.48,85.46,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000663,永安林业,0.0,0.0,0.0,6.78,6.78,6.77,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000665,湖北广电,0.0,0.0,0.0,4.75,4.75,4.75,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000668,*ST荣控,0.0,0.0,0.0,0.0,0.0,15.61,0.0,0.0,0.0,0.0,0.0,09:23:21
sz000669,ST金鸿,0.0,0.0,0.0,4.31,4.31,4.31,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000670,盈方微,0.0,0.0,0.0,7.33,7.33,7.4,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000672,上峰水泥,0.0,0.0,0.0,13.38,13.38,13.19,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000676,智度股份,0.0,0.0,0.0,7.14,7.14,7.37,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000677,恒天海龙,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,09:23:24
sz000678,襄阳轴承,0.0,0.0,0.0,11.47,11.47,11.49,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000679,大连友谊,0.0,0.0,0.0,7.08,7.08,7.1,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000680,山推股份,0.0,0.0,0.0,12.1,12.1,11.82,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000681,视觉中国,0.0,0.0,0.0,22.08,22.08,20.74,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000682,东方电子,0.0,0.0,0.0,13.44,13.44,13.36,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000683,博源化工,0.0,0.0,0.0,9.04,9.04,9.1,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000685,中山公用,0.0,0.0,0.0,12.08,12.08,11.83,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000686,东北证券,0.0,0.0,0.0,8.6,8.6,8.62,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000688,国城矿业,0.0,0.0,0.0,49.34,49.34,49.34,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000690,宝新能源,0.0,0.0,0.0,5.35,5.35,5.34,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000691,*ST亚太,0.0,0.0,0.0,7.61,7.61,7.52,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000692,惠天热电,0.0,0.0,0.0,5.45,5.45,4.96,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000695,滨海能源,0.0,0.0,0.0,15.8,15.8,15.66,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000697,ST炼石,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,09:23:27
sz000698,ST沈化,0.0,0.0,0.0,3.86,3.86,3.88,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000700,模塑科技,0.0,0.0,0.0,11.47,11.47,11.34,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000701,厦门信达,0.0,0.0,0.0,5.91,5.91,5.91,0.0,0.0,0.0,0.0,0.0,09:23:27
sz000702,正虹科技,0.0,0.0,0.0,7.07,7.07,7.0,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000703,恒逸石化,0.0,0.0,0.0,17.0,17.0,17.19,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000705,浙江震元,0.0,0.0,0.0,8.25,8.25,8.24,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000707,双环科技,0.0,0.0,0.0,6.0,6.0,6.01,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000708,中信特钢,0.0,0.0,0.0,15.48,15.48,15.48,0.0,0.0,0.0,0.0,0.0,09:23:18
sz000709,河钢股份,0.0,0.0,0.0,2.38,2.38,2.43,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000710,贝瑞基因,0.0,0.0,0.0,9.89,9.89,9.92,0.0,0.0,0.0,0.0,0.0,09:23:18
sz000711,ST京蓝,0.0,0.0,0.0,4.74,4.74,4.78,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000712,锦龙股份,0.0,0.0,0.0,10.19,10.19,10.19,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000713,国投丰乐,0.0,0.0,0.0,6.63,6.63,6.68,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000715,中兴商业,0.0,0.0,0.0,6.12,6.12,6.24,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000716,黑芝麻,0.0,0.0,0.0,5.45,5.45,5.18,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000717,中南股份,0.0,0.0,0.0,2.49,2.49,2.49,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000718,苏宁环球,0.0,0.0,0.0,2.15,2.15,2.15,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000719,中原传媒,0.0,0.0,0.0,13.73,13.73,13.69,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000720,新能泰山,0.0,0.0,0.0,4.62,4.62,4.61,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000721,西安饮食,0.0,0.0,0.0,7.63,7.63,7.63,0.0,0.0,0.0,0.0,0.0,09:23:27
sz000722,湖南发展,0.0,0.0,0.0,14.42,14.42,14.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000723,美锦能源,0.0,0.0,0.0,4.51,4.51,4.49,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000725,京东方Ａ,0.0,0.0,0.0,4.15,4.15,4.17,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000726,鲁 泰Ａ,0.0,0.0,0.0,6.65,6.65,6.64,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000727,冠捷科技,0.0,0.0,0.0,2.66,2.66,2.66,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000728,国元证券,0.0,0.0,0.0,7.36,7.36,7.36,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000729,燕京啤酒,0.0,0.0,0.0,13.28,13.28,13.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000731,四川美丰,0.0,0.0,0.0,7.29,7.29,7.29,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000733,振华科技,0.0,0.0,0.0,43.1,43.1,43.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000735,罗 牛 山,0.0,0.0,0.0,6.4,6.4,6.41,0.0,0.0,0.0,0.0,0.0,09:23:27
sz000736,*ST中地,0.0,0.0,0.0,5.51,5.51,5.48,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000737,北方铜业,0.0,0.0,0.0,14.29,14.29,13.91,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000738,航发控制,0.0,0.0,0.0,20.31,20.31,20.3,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000739,普洛药业,0.0,0.0,0.0,18.35,18.35,18.47,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000750,国海证券,0.0,0.0,0.0,3.87,3.87,3.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000751,锌业股份,0.0,0.0,0.0,6.02,6.02,6.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000752,*ST西发,0.0,0.0,0.0,9.8,9.8,10.12,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000753,漳州发展,0.0,0.0,0.0,6.55,6.55,6.53,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000755,山西高速,0.0,0.0,0.0,5.03,5.03,5.04,0.0,0.0,0.0,0.0,0.0,09:23:48
sz000756,新华制药,0.0,0.0,0.0,14.3,14.3,14.26,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000757,浩物股份,0.0,0.0,0.0,4.85,4.85,4.87,0.0,0.0,0.0,0.0,0.0,09:23:18
sz000758,中色股份,0.0,0.0,0.0,7.03,7.03,7.07,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000759,中百集团,0.0,0.0,0.0,5.47,5.47,5.49,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000761,本钢板材,0.0,0.0,0.0,3.01,3.01,3.03,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000762,西藏矿业,0.0,0.0,0.0,38.22,38.22,38.9,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000766,通化金马,0.0,0.0,0.0,23.71,23.71,23.92,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000767,晋控电力,0.0,0.0,0.0,3.91,3.91,3.92,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000768,中航西飞,0.0,0.0,0.0,23.41,23.41,23.5,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000776,广发证券,0.0,0.0,0.0,21.28,21.28,21.28,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000777,中核科技,0.0,0.0,0.0,19.7,19.7,19.74,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000778,新兴铸管,0.0,0.0,0.0,4.65,4.65,4.7,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000779,甘咨询,0.0,0.0,0.0,8.77,8.77,8.81,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000782,恒申新材,0.0,0.0,0.0,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000783,长江证券,0.0,0.0,0.0,7.58,7.58,7.26,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000785,居然智家,0.0,0.0,0.0,2.6,2.6,2.62,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000786,北新建材,0.0,0.0,0.0,26.17,26.17,26.17,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000788,北大医药,0.0,0.0,0.0,6.15,6.15,6.25,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000789,万年青,0.0,0.0,0.0,5.01,5.01,4.99,0.0,0.0,0.0,0.0,0.0,09:23:09
sz000790,华神科技,0.0,0.0,0.0,4.24,4.24,4.15,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000791,甘肃能源,0.0,0.0,0.0,8.3,8.3,8.36,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000792,盐湖股份,0.0,0.0,0.0,39.98,39.98,39.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000793,*ST华闻,0.0,0.0,0.0,2.8,2.8,2.75,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000795,英洛华,0.0,0.0,0.0,9.21,9.21,9.23,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000796,凯撒旅业,0.0,0.0,0.0,5.14,5.14,5.14,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000797,中国武夷,0.0,0.0,0.0,2.79,2.79,2.79,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000798,中水渔业,0.0,0.0,0.0,9.25,9.25,9.26,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000799,酒鬼酒,0.0,0.0,0.0,42.2,42.2,42.55,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000800,一汽解放,0.0,0.0,0.0,7.07,7.07,7.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000801,四川九洲,0.0,0.0,0.0,12.9,12.9,12.93,0.0,0.0,0.0,0.0,0.0,09:23:00
sz000802,北京文化,0.0,0.0,0.0,4.28,4.28,4.29,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000803,山高环能,0.0,0.0,0.0,8.45,8.45,8.46,0.0,0.0,0.0,0.0,0.0,09:23:09
sz000807,云铝股份,0.0,0.0,0.0,32.82,32.82,33.12,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000809,和展能源,0.0,0.0,0.0,3.83,3.83,3.8,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000810,创维数字,0.0,0.0,0.0,12.7,12.7,12.68,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000811,冰轮环境,0.0,0.0,0.0,24.63,24.63,24.63,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000812,陕西金叶,0.0,0.0,0.0,4.09,4.09,4.09,0.0,0.0,0.0,0.0,0.0,09:23:18
sz000813,德展健康,0.0,0.0,0.0,3.61,3.61,3.62,0.0,0.0,0.0,0.0,0.0,09:23:00
sz000815,美利云,0.0,0.0,0.0,19.66,19.66,19.86,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000816,智慧农业,0.0,0.0,0.0,3.23,3.23,3.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000818,航锦科技,0.0,0.0,0.0,15.95,15.95,15.42,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000819,岳阳兴长,0.0,0.0,0.0,16.58,16.58,16.43,0.0,0.0,0.0,0.0,0.0,09:22:42
sz000820,*ST节能,0.0,0.0,0.0,4.06,4.06,3.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000821,ST京机,0.0,0.0,0.0,10.41,10.41,10.39,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000822,山东海化,0.0,0.0,0.0,6.1,6.1,6.1,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000823,超声电子,0.0,0.0,0.0,15.22,15.22,15.19,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000825,太钢不锈,0.0,0.0,0.0,4.28,4.28,4.3,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000826,*ST启环,0.0,0.0,0.0,1.83,1.83,1.93,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000828,东莞控股,0.0,0.0,0.0,10.42,10.42,10.42,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000829,天音控股,0.0,0.0,0.0,11.15,11.15,11.47,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000830,鲁西化工,0.0,0.0,0.0,17.07,17.07,16.99,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000831,中国稀土,0.0,0.0,0.0,55.1,55.1,54.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000833,粤桂股份,0.0,0.0,0.0,29.39,29.39,28.84,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000837,秦川机床,0.0,0.0,0.0,10.86,10.86,10.95,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000838,*ST发展,0.0,0.0,0.0,1.86,1.86,1.86,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000839,国安股份,0.0,0.0,0.0,2.95,2.95,2.97,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000848,承德露露,0.0,0.0,0.0,8.92,8.92,8.92,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000850,华茂股份,0.0,0.0,0.0,4.55,4.55,4.59,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000852,石化机械,0.0,0.0,0.0,7.22,7.22,7.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000856,冀东装备,0.0,0.0,0.0,10.05,10.05,10.05,0.0,0.0,0.0,0.0,0.0,09:22:51
sz000858,五 粮 液,0.0,0.0,0.0,97.99,97.99,98.34,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000859,国风新材,0.0,0.0,0.0,8.88,8.88,8.9,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000860,顺鑫农业,0.0,0.0,0.0,12.76,12.76,12.75,0.0,0.0,0.0,0.0,0.0,09:23:27
sz000862,银星能源,0.0,0.0,0.0,6.63,6.63,6.68,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000863,三湘印象,0.0,0.0,0.0,4.6,4.6,4.56,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000868,安凯客车,0.0,0.0,0.0,4.45,4.45,4.49,0.0,0.0,0.0,0.0,0.0,09:23:18
sz000869,张 裕Ａ,0.0,0.0,0.0,19.22,19.22,19.27,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000875,电投绿能,0.0,0.0,0.0,6.58,6.58,6.57,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000876,新 希 望,0.0,0.0,0.0,8.66,8.66,8.72,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000877,天山股份,0.0,0.0,0.0,4.65,4.65,4.69,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000878,云南铜业,0.0,0.0,0.0,19.35,19.35,19.42,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000880,潍柴重机,0.0,0.0,0.0,29.8,29.8,28.57,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000881,中广核技,0.0,0.0,0.0,7.74,7.74,7.74,0.0,0.0,0.0,0.0,0.0,09:23:09
sz000882,华联股份,0.0,0.0,0.0,1.63,1.63,1.63,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000883,湖北能源,0.0,0.0,0.0,4.84,4.84,4.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000885,城发环境,0.0,0.0,0.0,14.08,14.08,14.15,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000886,海南高速,0.0,0.0,0.0,5.25,5.25,5.38,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000887,中鼎股份,0.0,0.0,0.0,17.48,17.48,17.5,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000888,峨眉山Ａ,0.0,0.0,0.0,11.9,11.9,11.9,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000889,中嘉博创,0.0,0.0,0.0,4.66,4.66,4.81,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000890,法尔胜,0.0,0.0,0.0,16.5,16.5,17.2,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000892,欢瑞世纪,0.0,0.0,0.0,4.41,4.41,4.89,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000893,亚钾国际,0.0,0.0,0.0,55.44,55.44,55.13,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000895,双汇发展,0.0,0.0,0.0,27.62,27.62,27.62,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000897,津滨发展,0.0,0.0,0.0,2.16,2.16,2.15,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000898,鞍钢股份,0.0,0.0,0.0,2.32,2.32,2.33,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000899,赣能股份,0.0,0.0,0.0,12.88,12.88,12.94,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000900,现代投资,0.0,0.0,0.0,4.19,4.19,4.2,0.0,0.0,0.0,0.0,0.0,09:22:15
sz000901,航天科技,0.0,0.0,0.0,23.3,23.3,23.22,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000902,新洋丰,0.0,0.0,0.0,15.63,15.63,15.7,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000903,ST云动,0.0,0.0,0.0,2.16,2.16,2.27,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000905,厦门港务,0.0,0.0,0.0,10.83,10.83,10.79,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000906,浙商中拓,0.0,0.0,0.0,6.26,6.26,6.31,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000908,ST景峰,0.0,0.0,0.0,7.28,7.28,7.37,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000909,*ST数源,0.0,0.0,0.0,4.66,4.66,4.91,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000910,大亚圣象,0.0,0.0,0.0,6.91,6.91,6.89,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000911,*ST广糖,0.0,0.0,0.0,5.73,5.73,6.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000912,泸天化,0.0,0.0,0.0,5.06,5.06,5.26,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000913,钱江摩托,0.0,0.0,0.0,13.66,13.66,13.63,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000915,华特达因,0.0,0.0,0.0,28.72,28.72,28.64,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000917,电广传媒,0.0,0.0,0.0,8.86,8.86,8.87,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000919,金陵药业,0.0,0.0,0.0,7.31,7.31,7.32,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000920,沃顿科技,0.0,0.0,0.0,11.8,11.8,11.8,0.0,0.0,0.0,0.0,0.0,09:23:27
sz000921,海信家电,0.0,0.0,0.0,23.46,23.46,23.53,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000922,佳电股份,0.0,0.0,0.0,14.69,14.69,14.67,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000923,河钢资源,0.0,0.0,0.0,16.93,16.93,17.18,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000925,众合科技,0.0,0.0,0.0,9.21,9.21,9.76,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000926,福星股份,0.0,0.0,0.0,2.06,2.06,2.07,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000927,中国铁物,0.0,0.0,0.0,2.85,2.85,2.84,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000928,中钢国际,0.0,0.0,0.0,6.56,6.56,6.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000929,*ST兰黄,0.0,0.0,0.0,10.19,10.19,10.28,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000930,中粮科技,0.0,0.0,0.0,6.0,6.0,6.03,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000931,中 关 村,0.0,0.0,0.0,4.78,4.78,4.74,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000932,华菱钢铁,0.0,0.0,0.0,4.82,4.82,4.93,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000933,神火股份,0.0,0.0,0.0,32.9,32.9,33.05,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000935,四川双马,0.0,0.0,0.0,27.75,27.75,27.75,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000936,华西股份,0.0,0.0,0.0,7.31,7.31,7.33,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000937,冀中能源,0.0,0.0,0.0,5.68,5.68,5.69,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000938,紫光股份,0.0,0.0,0.0,32.01,32.01,32.42,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000948,南天信息,0.0,0.0,0.0,14.51,14.51,14.42,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000949,新乡化纤,0.0,0.0,0.0,7.95,7.95,7.84,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000950,重药控股,0.0,0.0,0.0,5.92,5.92,5.9,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000951,中国重汽,0.0,0.0,0.0,23.37,23.37,22.7,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000952,广济药业,0.0,0.0,0.0,7.37,7.37,7.27,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000953,河化股份,0.0,0.0,0.0,6.85,6.85,6.92,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000955,欣龙控股,0.0,0.0,0.0,5.15,5.15,5.18,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000957,中通客车,0.0,0.0,0.0,12.15,12.15,12.05,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000958,电投产融,0.0,0.0,0.0,5.99,5.99,5.99,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000959,首钢股份,0.0,0.0,0.0,4.69,4.69,4.69,0.0,0.0,0.0,0.0,0.0,09:23:36
sz000960,锡业股份,0.0,0.0,0.0,35.5,35.5,35.81,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000962,东方钽业,0.0,0.0,0.0,43.62,43.62,44.39,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000963,华东医药,0.0,0.0,0.0,33.55,33.55,33.54,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000965,天保基建,0.0,0.0,0.0,3.66,3.66,3.64,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000966,长源电力,0.0,0.0,0.0,4.6,4.6,4.65,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000967,盈峰环境,0.0,0.0,0.0,13.75,13.75,14.11,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000968,蓝焰控股,0.0,0.0,0.0,9.22,9.22,9.12,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000969,安泰科技,0.0,0.0,0.0,21.2,21.2,21.14,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000970,中科三环,0.0,0.0,0.0,12.16,12.16,12.14,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000972,*ST中基,0.0,0.0,0.0,3.75,3.75,3.75,0.0,0.0,0.0,0.0,0.0,09:23:18
sz000973,佛塑科技,0.0,0.0,0.0,22.1,22.1,21.29,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000975,山金国际,0.0,0.0,0.0,26.98,26.98,27.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000977,浪潮信息,0.0,0.0,0.0,69.3,69.3,72.28,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000978,桂林旅游,0.0,0.0,0.0,6.73,6.73,6.8,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000980,众泰汽车,0.0,0.0,0.0,2.49,2.49,2.29,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000981,山子高科,0.0,0.0,0.0,3.9,3.9,3.75,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000983,山西焦煤,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000985,大庆华科,0.0,0.0,0.0,20.39,20.39,20.29,0.0,0.0,0.0,0.0,0.0,09:23:09
sz000987,越秀资本,0.0,0.0,0.0,9.3,9.3,9.3,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000988,华工科技,0.0,0.0,0.0,119.0,119.0,119.04,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000989,九芝堂,0.0,0.0,0.0,9.74,9.74,9.74,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000990,诚志股份,0.0,0.0,0.0,12.98,12.98,12.94,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000993,闽东电力,0.0,0.0,0.0,12.36,12.36,12.4,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000995,皇台酒业,0.0,0.0,0.0,13.55,13.55,13.5,0.0,0.0,0.0,0.0,0.0,09:23:45
sz000997,新 大 陆,0.0,0.0,0.0,20.02,20.02,20.06,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000998,隆平高科,0.0,0.0,0.0,9.21,9.21,9.21,0.0,0.0,0.0,0.0,0.0,09:23:54
sz000999,华润三九,0.0,0.0,0.0,26.0,26.0,26.06,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001201,东瑞股份,0.0,0.0,0.0,13.17,13.17,13.22,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001202,炬申股份,0.0,0.0,0.0,16.95,16.95,16.96,0.0,0.0,0.0,0.0,0.0,09:23:09
sz001203,大中矿业,0.0,0.0,0.0,52.0,52.0,51.3,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001205,盛航股份,0.0,0.0,0.0,15.12,15.12,15.12,0.0,0.0,0.0,0.0,0.0,09:23:54
sz001206,依依股份,0.0,0.0,0.0,19.17,19.17,19.16,0.0,0.0,0.0,0.0,0.0,09:23:39
sz001207,联科科技,0.0,0.0,0.0,18.18,18.18,18.17,0.0,0.0,0.0,0.0,0.0,09:23:45
sz001208,华菱线缆,0.0,0.0,0.0,18.6,18.6,18.91,0.0,0.0,0.0,0.0,0.0,09:23:54
